CODE,PFTOT,PF0004,PF0509,PF1014,PF1519,PF2024,PF2529,PF3034,PF3539,PF4044,PF4549,PF5054,PF5559,PF6064,PF6569,PF7074,PF7579,PF8084,PF85P
35120322,405,9,6,7,11,23,12,4,11,12,9,15,33,25,28,33,32,38,97
35120323,540,22,17,19,15,33,32,21,34,28,28,29,42,31,31,39,38,32,49
35120324,99,3,1,0,0,4,5,2,0,4,0,4,7,2,13,6,20,17,11
35120325,255,12,15,12,10,13,23,22,19,10,15,15,29,24,14,8,5,3,6
35120326,235,7,8,10,11,9,16,15,11,11,14,14,17,21,16,15,18,13,9
35120327,238,14,17,17,14,8,13,14,13,12,16,16,19,21,13,10,9,7,5
35120328,234,10,12,12,9,9,9,10,10,14,13,14,22,20,17,22,13,7,11
35120329,307,11,14,19,20,14,13,12,10,10,17,20,26,23,18,24,23,17,16
35120330,281,9,8,6,14,14,12,11,9,10,15,12,24,25,21,27,21,17,26
35120331,370,16,22,24,27,21,16,15,16,21,34,30,32,22,18,21,17,9,9
35120332,408,16,19,23,23,16,13,19,17,23,30,26,34,27,21,25,29,21,26
35120333,349,11,12,14,21,13,12,16,15,19,19,14,21,18,19,38,32,22,33
35120334,325,8,13,12,10,5,19,12,6,10,21,25,27,23,18,12,14,27,63
35120335,236,14,18,13,10,15,23,16,24,12,9,19,16,17,9,10,6,1,4
35120336,609,32,38,36,41,29,40,38,56,44,39,49,40,40,36,20,11,11,9
35120337,234,7,7,11,14,10,14,11,17,16,16,21,19,20,20,13,7,6,5
35120340,368,11,14,16,33,25,20,20,16,23,28,29,34,35,25,19,12,6,2
35120341,278,13,14,16,27,17,15,15,11,19,21,19,25,20,16,14,8,4,4
35120342,398,22,22,22,28,18,22,23,17,23,28,35,45,35,19,15,12,7,5
35120343,355,19,23,16,24,15,19,24,16,22,31,26,29,33,24,18,9,4,3
35120344,263,15,17,16,20,14,16,18,11,15,19,20,22,20,15,10,8,5,2
35120345,272,12,15,11,8,12,13,19,14,17,23,21,35,28,16,12,7,3,6
35120346,275,9,12,12,13,8,11,8,10,10,13,23,28,26,23,25,17,16,11
35120347,230,28,26,10,11,13,38,46,19,13,16,5,0,4,1,0,0,0,0
35120348,150,14,14,15,1,24,30,26,8,9,6,0,3,0,0,0,0,0,0
35120349,232,10,9,10,10,9,17,16,13,12,9,16,17,14,15,15,19,15,6
35120350,252,13,13,14,12,14,20,17,18,15,14,13,20,19,10,9,11,13,7
35120351,208,12,9,6,14,24,30,18,9,6,10,11,14,14,8,9,6,6,2
35120352,199,26,21,14,7,13,24,32,21,13,16,5,7,0,0,0,0,0,0
35120353,237,15,12,14,15,11,14,12,15,18,15,21,23,18,13,12,6,2,1
35120354,218,4,4,6,6,6,6,7,6,9,7,12,17,15,30,33,22,13,15
35120355,247,2,2,1,2,4,5,2,3,5,4,8,17,19,38,55,41,25,14
35120356,268,8,8,10,9,13,12,11,12,18,15,21,25,18,23,22,20,13,10
35120357,430,20,18,18,18,23,23,22,21,21,20,37,48,33,38,29,17,10,14
35120358,323,5,5,6,9,11,8,9,11,17,14,28,44,31,46,37,20,12,10
35120359,252,8,9,14,16,14,10,12,13,16,13,21,21,14,27,23,14,6,1
35120360,322,16,17,22,22,20,15,14,16,22,19,21,28,20,23,19,14,9,5
35120361,311,19,18,22,17,17,25,17,13,18,16,28,28,26,22,14,6,2,3
35120362,10,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
35120363,29,2,4,5,0,2,2,2,1,5,1,0,0,0,2,3,0,0,0
35120365,456,5,6,5,6,11,17,12,14,10,14,37,51,51,50,62,45,41,19
35120366,350,17,18,20,18,25,23,19,25,24,26,28,24,23,24,23,7,5,1
35120367,491,18,16,14,30,35,32,18,20,25,26,36,40,35,37,35,24,31,19
35120368,322,16,16,15,23,31,29,23,20,20,15,19,27,18,18,15,6,4,7
35120369,310,11,11,12,10,12,18,13,8,6,19,23,34,25,17,18,19,22,32
35120371,306,12,15,15,14,13,14,13,13,15,21,25,26,25,24,18,19,12,12
35120372,401,21,22,18,22,24,27,19,20,21,32,37,35,35,29,16,10,6,7
35120373,335,15,17,15,23,26,23,16,13,16,25,33,30,25,21,11,12,8,6
35120374,298,13,15,15,19,17,16,13,16,16,19,20,23,26,27,16,13,7,7
35120375,15,0,3,2,1,2,0,0,1,1,0,1,1,0,2,1,0,0,0
35120376,645,35,29,44,22,34,30,30,51,39,44,53,28,59,42,35,39,22,9
35120377,319,12,14,13,16,18,10,13,17,21,18,29,37,23,24,20,14,9,11
35120378,397,23,24,28,21,22,17,17,26,26,21,25,40,24,27,25,14,6,11
35120379,285,11,14,20,17,16,17,14,13,19,19,22,29,16,18,20,10,3,7
35120380,256,9,9,14,20,19,14,12,18,17,14,16,34,21,17,13,4,1,4
35120381,313,18,19,15,13,20,16,21,22,22,24,21,32,26,18,12,8,4,2
35120382,228,10,12,15,9,9,10,10,11,10,13,27,32,24,16,10,8,2,0
35120383,258,16,15,15,12,11,12,18,11,14,15,17,28,26,21,12,6,5,4
35120384,313,16,14,17,19,19,21,20,21,20,22,28,32,21,15,13,8,4,3
35120385,356,25,23,22,18,25,22,24,25,22,22,27,29,22,19,12,7,6,6
35120386,289,9,9,15,18,25,21,17,13,19,21,28,34,22,16,10,5,4,3
35120387,419,23,25,23,25,27,24,25,18,22,29,38,42,31,25,18,10,9,5
35120389,250,15,14,12,14,17,16,16,13,13,13,21,26,16,13,10,8,6,7
35120390,202,14,15,14,8,5,10,12,14,12,10,13,16,17,15,13,7,3,4
35120391,348,20,18,15,20,15,20,24,29,25,23,21,29,27,20,13,10,9,10
35120392,349,19,20,15,14,14,18,16,21,20,24,29,30,29,26,24,14,9,7
35120393,264,16,14,15,12,7,10,13,12,15,16,24,31,27,20,13,8,5,6
35120394,278,12,11,10,17,15,14,13,15,15,20,25,28,24,22,17,10,5,5
35120395,264,15,14,9,8,18,20,17,17,17,14,15,22,22,18,16,9,5,8
35120396,435,22,20,20,17,18,20,19,20,20,21,24,37,50,43,33,23,15,13
35120397,222,10,9,7,8,8,12,10,6,9,12,14,25,30,20,16,14,6,6
35120398,261,13,12,11,13,11,10,10,14,14,13,16,20,26,28,23,13,6,8
35120399,247,7,8,4,3,5,9,8,11,13,11,18,29,35,29,26,16,8,7
35120400,290,15,12,17,18,11,13,22,18,18,18,15,22,25,17,15,10,9,15
35120401,441,18,17,21,23,17,15,14,13,14,29,30,31,34,35,34,26,22,48
35120402,306,11,10,15,16,10,17,12,16,19,19,22,33,30,26,19,14,8,9
35120404,244,12,11,9,20,20,15,11,11,9,13,13,20,20,15,12,11,11,11
35120405,1050,43,49,60,65,45,39,43,55,62,59,62,68,49,56,60,52,73,110
35120406,547,34,33,32,47,46,39,29,41,35,33,26,24,19,15,19,13,17,45
35120407,298,17,21,20,13,12,14,14,16,18,24,25,24,23,17,17,11,5,7
35120408,513,33,38,38,41,32,27,23,34,32,28,30,40,37,25,24,13,10,8
35120409,509,20,18,28,37,35,34,31,26,29,31,36,45,40,33,25,17,12,12
35120410,728,33,39,31,52,50,42,30,38,44,55,67,56,54,49,34,26,15,13
35120412,337,10,11,14,25,23,22,15,17,19,25,32,29,25,24,17,16,9,4
35120413,236,12,12,16,12,10,10,9,8,14,16,18,19,22,22,17,10,5,4
35120416,415,17,15,16,16,15,18,22,20,20,21,22,32,30,38,42,27,23,21
35130042,331,7,7,6,8,13,12,10,11,14,18,26,40,45,41,31,20,12,10
35130043,395,18,18,21,19,23,27,18,14,16,22,34,42,33,25,25,19,14,7
35130044,382,14,14,19,20,25,22,13,10,11,21,32,39,33,29,33,21,14,12
35130045,341,12,14,26,24,18,13,9,12,14,21,27,34,31,27,27,19,8,5
35130046,244,8,8,14,12,9,10,8,10,15,19,20,30,29,20,16,9,4,3
35130047,254,11,13,17,18,13,13,13,11,10,13,18,17,17,21,20,14,8,7
35130048,250,5,6,9,10,11,11,8,8,15,16,21,27,27,25,26,14,6,5
35130049,252,10,10,11,12,16,15,11,12,13,12,18,26,27,22,16,8,5,8
35130050,249,7,7,6,9,12,13,9,9,10,14,22,29,27,23,23,15,8,6
35130051,303,12,11,16,19,23,15,13,15,15,21,29,34,24,19,14,8,9,6
35130052,250,7,6,9,7,13,12,8,6,6,9,14,20,23,32,38,23,11,6
35130053,418,6,8,12,10,19,18,9,9,17,19,34,52,50,45,43,32,19,16
35130054,236,2,3,6,8,8,9,7,5,8,13,18,25,29,31,28,17,10,9
35130055,589,8,8,9,7,9,7,6,7,8,11,17,31,58,92,118,89,59,45
35130056,323,13,11,11,13,14,13,11,11,7,20,27,36,28,29,26,18,16,19
35130057,282,13,15,18,16,11,13,12,12,14,11,20,27,27,20,14,16,14,9
35130058,282,13,12,10,10,9,9,9,11,10,12,20,29,31,26,26,17,13,15
35130059,253,8,8,10,11,16,18,13,11,13,17,20,23,25,22,15,11,7,5
35130060,445,10,11,15,14,15,15,15,12,13,18,32,45,46,44,41,30,29,40
35130061,699,16,19,26,24,36,37,24,20,22,29,57,55,59,60,68,54,43,50
35130062,392,29,33,33,26,37,36,22,30,16,23,24,31,18,11,13,5,1,4
35130063,320,8,10,9,8,14,17,11,13,12,15,26,36,34,32,27,18,15,15
35130064,314,7,7,18,18,17,16,11,13,16,16,20,36,25,25,21,16,16,16
35130065,197,3,5,6,5,9,11,7,6,7,6,8,20,24,25,21,13,10,11
35130066,659,16,18,21,19,39,39,23,20,24,31,43,50,50,54,63,49,45,55
35130067,311,8,9,11,10,15,17,11,11,13,13,18,27,27,23,21,15,17,45
35130068,238,10,12,15,12,10,13,14,15,17,12,16,22,21,17,12,7,5,8
35130069,247,7,7,12,11,15,19,14,8,7,12,22,28,25,22,16,9,8,5
35130070,299,11,13,11,11,9,12,9,11,13,18,17,22,33,36,33,19,11,10
35130071,469,12,15,14,13,20,19,12,10,11,15,28,50,64,59,56,35,20,16
35130072,376,12,13,16,17,24,21,13,13,19,24,29,32,28,30,32,25,16,12
35130073,249,9,9,9,11,13,10,8,9,10,13,21,26,24,23,20,14,10,10
35130074,223,7,8,11,10,8,9,8,7,9,13,17,23,24,21,17,12,10,9
35130075,209,7,8,10,10,10,8,5,6,11,17,20,22,21,21,16,8,5,4
35130077,250,11,11,13,8,3,3,6,8,8,11,18,26,29,33,28,18,11,5
35130078,359,7,6,5,4,8,6,4,5,6,12,20,39,58,60,50,29,21,19
35130079,262,9,8,11,10,17,19,12,12,13,14,20,24,26,24,21,10,6,6
35130080,276,12,14,18,16,14,13,9,10,13,21,28,25,22,23,18,9,4,7
35130081,290,6,7,10,7,9,11,10,10,10,17,22,21,27,33,30,20,17,23
35130082,231,6,6,8,6,6,8,8,6,8,10,20,24,30,28,19,14,10,14
35140110,252,12,15,15,10,12,14,10,8,8,9,19,25,24,23,19,11,9,9
35140111,334,7,8,9,17,16,15,11,8,15,16,21,33,38,43,35,19,13,10
35140112,301,17,18,14,12,12,16,17,16,13,16,21,20,19,22,26,17,14,11
35140113,341,13,15,13,13,15,19,19,15,10,13,19,31,22,26,28,22,20,28
35140114,276,9,9,10,10,15,16,10,12,13,15,19,21,22,24,22,17,12,20
35140115,299,7,8,14,6,21,17,21,11,8,13,24,23,25,12,21,19,20,29
35140116,319,15,17,20,19,16,14,17,20,18,16,19,26,23,26,23,13,8,9
35140117,221,14,18,11,9,14,8,9,9,7,13,15,18,18,17,18,12,6,5
35140118,281,7,8,12,16,19,17,13,13,16,18,23,28,24,19,18,11,10,9
35140119,291,8,10,11,11,12,12,12,10,10,10,13,28,22,20,24,19,14,45
35140120,273,3,5,5,6,9,9,6,11,10,12,19,25,28,31,24,23,25,22
35140121,290,15,19,15,10,10,10,11,11,17,18,18,27,27,26,23,16,9,8
35140122,272,8,11,12,14,12,14,16,13,9,15,22,26,28,24,18,12,10,8
35140123,296,10,13,12,10,11,11,15,12,12,17,19,34,33,28,24,14,10,11
35140124,195,6,9,8,13,14,9,10,8,9,10,10,14,16,17,17,13,8,4
35140125,231,15,16,12,8,10,10,14,13,10,13,17,16,17,16,16,13,9,6
35140126,199,8,9,9,10,11,10,10,9,7,12,19,20,17,16,12,8,6,6
35140127,212,9,10,9,11,8,9,8,9,8,10,17,25,17,15,14,8,8,17
35140128,300,14,11,12,18,19,13,13,14,14,16,26,33,31,19,16,14,9,8
35140129,248,10,15,16,15,12,13,16,16,11,10,20,28,26,16,9,5,4,6
35140130,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35140131,11,0,0,0,0,0,1,1,0,1,0,1,2,2,1,1,0,0,1
35140132,38,0,0,0,1,1,4,4,4,2,7,4,4,4,2,0,0,0,1
35140133,276,8,10,12,11,10,10,8,10,11,18,20,30,28,26,25,17,11,11
35140134,163,5,7,9,7,6,7,8,10,7,9,13,13,12,11,12,10,10,7
35140135,271,9,12,13,12,14,16,14,14,16,22,29,30,23,17,16,9,3,2
35140136,22,1,1,1,1,1,2,2,1,1,1,2,3,2,1,1,0,0,1
35140137,314,9,11,16,19,13,12,10,17,18,21,27,29,27,23,25,18,11,8
35140138,17,1,0,0,0,0,1,2,1,1,1,1,2,2,1,1,1,1,1
35140139,262,9,12,12,14,15,13,10,12,11,16,24,23,21,24,21,13,7,5
35140140,247,12,14,16,16,14,12,12,15,12,11,18,24,22,20,16,6,3,4
35140141,253,10,12,16,20,16,13,13,12,16,18,20,22,19,15,13,7,5,6
35140142,307,13,16,18,20,19,21,16,15,19,23,25,35,23,15,12,7,5,5
35140143,262,10,10,10,16,19,18,13,11,13,15,22,30,23,16,16,12,5,3
35140144,239,9,10,10,14,14,13,13,11,13,18,22,26,19,14,13,7,7,6
35140145,280,10,12,14,19,26,17,13,11,11,15,25,28,23,17,17,11,6,5
35140146,278,9,11,15,13,13,14,11,11,14,16,19,24,24,24,24,16,11,9
35140147,283,9,8,8,13,15,17,17,14,14,22,25,29,26,18,18,14,9,7
35140148,840,23,25,34,36,35,36,36,33,36,39,49,63,60,71,80,64,51,69
35140149,367,25,30,30,31,27,31,29,23,16,16,28,32,25,18,6,0,0,0
35140150,161,6,7,9,14,12,11,9,12,14,10,9,13,10,6,5,3,5,6
35140151,188,11,12,11,12,16,12,9,10,8,10,17,23,13,7,6,6,3,2
35140152,173,6,6,6,8,8,8,7,6,7,10,11,19,16,12,13,15,11,4
35140153,458,17,24,20,30,34,26,25,24,25,29,36,40,34,29,28,17,9,11
35140154,229,8,11,6,7,15,15,14,11,8,6,13,17,20,10,15,21,16,16
35140155,244,6,4,5,4,4,12,17,16,12,6,14,21,23,27,26,18,13,16
35140156,268,13,16,11,6,9,12,14,14,10,11,17,28,26,22,18,13,13,15
35140157,271,7,7,8,7,11,14,15,16,12,13,16,18,21,29,32,21,13,11
35140158,256,7,10,5,5,12,16,13,15,14,7,17,28,15,15,11,5,17,44
35140159,227,10,11,10,9,16,15,16,13,10,14,19,18,19,13,10,10,8,6
35140160,420,10,11,12,10,8,14,23,17,14,10,19,33,35,45,53,37,28,41
35140161,320,9,11,11,8,15,12,13,9,10,14,17,26,26,21,24,19,16,59
35140162,318,13,17,11,10,19,23,16,13,11,18,24,27,20,21,26,19,15,15
35140163,264,5,7,10,6,12,11,13,7,7,9,12,20,19,23,37,30,16,20
35140164,273,4,5,9,10,13,15,10,10,16,15,19,25,23,23,28,20,15,13
35140165,285,5,6,4,5,13,10,12,11,10,14,17,29,25,25,29,24,21,25
35140166,343,11,14,15,12,12,9,11,11,13,20,21,28,37,33,35,23,18,20
35140167,281,8,12,16,19,16,11,14,13,13,15,22,31,26,20,18,13,10,4
35140168,312,9,11,13,15,13,14,13,13,19,19,19,22,24,29,31,21,15,12
35140169,259,2,4,8,11,9,9,11,8,11,14,14,25,27,28,24,24,18,12
35140170,284,8,10,13,19,20,18,14,12,15,19,27,30,20,16,18,12,7,6
35140171,339,9,11,17,25,25,20,11,11,16,23,32,39,27,20,22,14,10,7
35140172,224,9,11,10,16,13,12,8,6,7,14,22,25,23,15,12,7,7,7
35140173,242,11,16,17,17,14,10,6,10,14,17,21,22,19,15,11,8,6,8
35140174,330,13,17,19,17,14,13,17,20,21,19,25,33,29,24,22,13,9,5
35140175,315,18,16,14,13,20,22,18,13,14,18,28,31,27,24,15,11,7,6
35140176,272,10,9,12,17,19,18,18,16,15,14,17,21,22,24,19,12,5,4
35140177,358,17,17,12,14,24,23,23,16,18,20,23,33,37,34,21,11,9,6
35140178,274,13,12,10,12,14,13,16,13,11,16,24,27,24,24,21,12,7,5
35140179,220,7,6,8,13,16,10,10,11,15,14,16,19,17,16,14,13,8,7
35140180,273,16,15,12,9,14,16,16,12,12,15,23,27,23,20,19,10,7,7
35140181,323,11,13,12,10,16,20,16,12,16,24,29,35,30,25,23,16,10,5
35140182,301,17,15,17,17,19,18,17,15,11,14,26,36,29,20,16,9,3,2
35140183,341,14,13,19,18,20,16,10,12,17,24,32,36,29,26,22,17,10,6
35140184,225,10,12,10,10,13,11,14,15,11,14,17,20,16,15,11,10,8,8
35140185,234,8,7,11,12,15,13,14,14,12,11,18,23,17,19,14,8,8,10
35140186,234,13,13,11,13,13,15,14,11,10,14,15,20,19,18,15,9,6,5
35140187,232,12,10,11,14,11,9,11,11,12,14,16,24,24,18,15,9,5,6
35140188,17,0,0,0,0,1,2,3,2,2,2,2,2,1,0,0,0,0,0
35140189,239,8,10,11,10,11,11,12,10,14,19,25,30,18,14,13,10,7,6
35140190,396,16,16,15,21,22,16,19,15,16,22,33,44,35,30,23,14,11,28
35140191,393,15,17,19,25,24,21,20,20,20,19,22,33,28,26,32,25,16,11
35140192,212,9,10,6,12,12,11,9,7,9,12,15,18,21,19,18,11,6,7
35140193,236,10,11,13,8,6,8,7,12,12,12,16,24,9,18,18,17,17,18
35140194,218,7,7,10,7,7,9,10,7,7,7,13,23,24,20,19,18,13,10
35140195,201,11,12,10,10,7,7,10,11,8,6,7,21,20,14,13,11,10,13
35140196,464,14,16,19,20,19,15,12,13,16,19,28,36,36,48,54,45,30,24
35140197,937,30,30,35,34,26,22,33,41,34,43,50,70,78,103,122,91,58,37
35140198,372,8,9,11,18,17,14,12,13,15,22,30,38,38,37,31,22,21,16
35140199,371,12,13,16,19,15,11,14,14,14,14,22,42,36,42,39,23,14,11
35140200,235,14,14,12,11,12,11,13,13,14,14,15,24,19,18,15,8,5,3
35140201,419,18,17,15,21,20,14,14,16,15,19,21,30,39,44,43,29,23,21
35140202,337,8,9,14,17,15,11,7,12,19,20,26,33,29,33,33,24,16,11
35140203,314,15,15,19,22,16,17,17,17,19,19,30,29,25,20,14,9,5,6
35140204,194,6,8,11,11,12,11,8,9,8,15,16,17,19,14,9,8,6,6
35140205,234,10,12,10,15,10,13,12,11,13,15,20,26,20,17,12,8,6,4
35140206,420,16,22,25,25,25,26,17,23,32,34,31,26,29,29,25,17,10,8
35140207,228,2,4,9,14,10,8,6,6,8,15,20,23,26,26,21,15,9,6
35140208,1592,36,47,54,57,57,52,58,55,59,66,80,107,126,153,181,159,121,124
35140209,170,5,7,9,6,2,3,10,9,8,10,6,13,18,15,13,13,12,11
35140210,238,10,10,10,9,7,10,15,15,13,11,17,26,22,16,17,13,9,8
35140211,216,11,15,13,9,10,12,8,12,15,12,14,19,16,14,16,9,6,5
35140212,232,11,12,13,12,9,11,10,10,11,18,18,20,14,12,14,17,12,8
35140213,204,8,9,12,14,14,15,14,11,12,13,17,22,15,10,7,5,4,2
35140214,212,8,9,9,9,11,10,9,9,7,7,12,16,19,21,22,18,10,6
35140215,179,2,3,5,9,17,13,8,6,7,10,14,17,16,16,15,11,7,3
35140216,252,7,9,10,9,12,12,15,11,9,11,21,27,18,17,13,13,17,21
35140217,156,0,0,1,0,6,7,0,1,1,0,5,7,2,6,10,25,21,64
35140218,348,14,17,18,16,22,21,18,16,17,21,25,32,26,22,23,20,12,8
35140219,197,5,6,7,12,16,9,2,4,7,11,14,24,21,16,17,11,8,7
35140220,288,11,14,14,16,19,19,12,10,13,18,21,26,23,24,25,16,6,1
35140221,268,8,9,12,14,17,16,9,10,14,20,27,27,21,21,18,12,7,6
35140222,251,10,11,8,17,21,17,10,7,6,15,26,29,19,19,16,10,5,5
35140223,224,8,8,11,14,17,17,12,11,10,13,17,18,15,14,17,10,6,6
35140224,332,21,20,19,22,24,23,18,14,15,19,27,32,26,19,14,10,6,3
35140225,232,9,9,11,13,9,10,11,16,12,13,19,26,21,20,17,8,3,5
35140226,214,10,8,10,10,13,15,9,9,8,11,17,22,25,18,13,7,5,4
35140227,258,12,13,16,20,18,15,9,9,12,19,25,25,20,16,13,9,5,2
35140228,229,11,13,12,11,13,15,13,13,14,16,20,25,20,13,9,5,4,2
35140229,191,8,6,8,8,9,10,10,14,11,16,21,20,16,14,9,7,3,1
35140230,298,5,6,9,18,18,12,7,6,12,20,33,41,31,21,23,17,10,9
35140231,330,9,10,16,21,25,18,15,17,18,19,28,33,30,23,16,13,11,8
35140232,326,13,15,17,18,19,21,18,15,15,21,32,36,28,18,18,11,6,5
35140233,242,10,11,8,7,13,12,10,10,11,16,24,29,22,18,14,10,9,8
35140234,250,9,9,11,12,15,14,14,12,13,12,20,28,22,15,16,11,9,8
35140235,276,10,12,15,16,22,19,16,14,11,15,22,24,20,21,17,8,7,7
35140236,204,2,2,3,4,4,7,6,6,5,9,18,27,27,27,20,14,13,10
35140237,213,13,16,19,13,12,14,16,19,16,9,14,18,12,8,5,4,2,3
35140238,194,11,13,18,18,11,14,12,14,12,10,12,17,14,9,6,2,1,0
35140239,249,11,13,17,17,18,14,12,14,17,17,20,26,17,13,10,6,3,4
35140240,204,12,14,11,12,15,15,16,14,12,11,15,17,13,11,10,4,1,1
35140241,476,14,19,18,17,16,27,18,10,15,15,13,24,23,39,36,21,30,121
35140242,247,8,11,11,9,13,20,20,14,16,15,19,22,22,18,12,8,3,6
35140243,242,8,9,11,13,12,14,14,13,11,13,22,26,19,15,14,12,8,8
35140244,280,11,14,15,15,14,17,14,13,15,17,18,26,23,20,16,12,12,8
35140245,318,8,10,9,7,9,12,10,10,8,15,25,27,23,20,22,19,25,59
35140246,326,4,7,9,12,18,27,23,14,15,20,23,30,26,25,24,20,16,13
35140247,276,13,17,12,10,17,20,14,15,17,12,17,30,22,13,11,13,10,13
35140248,277,5,7,12,10,13,16,14,14,15,27,28,26,27,20,17,11,9,6
35140249,261,3,5,4,5,11,13,12,9,10,14,27,31,26,26,25,16,11,13
35140250,212,6,7,8,8,10,12,10,10,8,10,17,22,21,22,21,11,6,3
35140251,254,11,12,14,12,11,11,9,10,13,17,22,24,22,20,17,13,9,7
35140252,932,25,29,31,29,31,33,37,44,41,40,43,63,84,109,129,87,49,28
35140253,246,9,12,11,8,10,8,10,12,14,15,19,28,26,26,18,10,5,5
35140254,258,7,7,10,8,10,9,15,12,9,12,19,32,29,19,20,19,11,10
35140255,266,7,9,12,11,16,16,9,9,9,8,16,25,16,16,20,23,21,23
35140256,229,7,8,13,14,12,12,9,6,9,11,11,15,18,21,21,14,11,17
35140257,301,13,17,18,19,17,16,15,19,20,18,21,29,23,18,17,11,7,3
35140258,229,5,5,12,16,13,12,14,13,11,14,18,22,16,16,21,12,6,3
35140259,254,6,7,9,17,18,11,9,11,12,20,24,28,25,21,16,8,5,7
35140260,218,8,9,9,7,15,16,15,12,10,9,17,23,19,17,14,8,5,5
35140261,199,5,6,7,9,15,13,9,9,10,12,18,23,20,13,11,9,5,5
35140262,381,7,6,10,15,20,23,16,14,10,12,31,56,53,47,33,15,9,4
35140263,312,14,19,17,15,13,12,14,14,11,13,21,27,35,30,27,16,8,6
35140264,214,8,9,10,9,4,6,11,11,12,11,15,22,24,19,14,9,10,10
35140265,346,14,15,11,14,17,20,16,12,13,17,21,34,38,35,28,18,13,10
35140266,252,11,14,12,8,7,13,13,12,11,14,16,25,25,21,19,12,9,10
35140267,285,9,11,11,14,14,12,9,8,12,18,22,35,33,25,20,13,8,11
35140268,283,10,12,12,14,13,12,12,11,16,17,21,28,25,24,21,16,11,8
35140269,306,8,10,11,12,10,11,10,7,8,15,26,32,36,37,34,20,10,9
35150039,171,7,7,9,8,11,13,10,8,8,9,10,13,19,14,9,6,5,5
35150040,535,16,17,16,16,18,22,26,19,17,23,22,31,36,50,62,47,42,55
35150041,346,14,14,18,20,24,27,20,14,12,19,21,25,21,19,19,22,21,16
35150043,327,13,14,16,18,18,18,18,16,16,15,20,28,25,22,25,22,15,8
35150045,989,47,54,38,41,53,65,58,54,43,55,74,67,58,71,66,62,43,40
35150046,369,27,28,17,20,28,24,21,21,18,22,31,27,19,21,20,14,6,5
35150047,281,11,13,16,10,12,21,30,21,15,18,24,18,20,22,14,8,3,5
35150048,380,16,15,15,15,32,45,48,26,18,11,24,28,28,20,10,9,7,13
35150049,219,4,3,3,18,47,33,18,14,2,6,20,10,15,9,8,1,2,6
35150050,357,10,17,13,22,37,42,26,14,19,19,24,16,17,26,14,18,11,12
35150051,235,7,5,0,15,51,36,20,9,17,12,12,12,13,10,5,6,5,0
35150052,281,17,12,2,20,72,37,21,7,13,12,10,18,18,6,3,5,4,4
35150053,243,10,9,6,13,31,33,34,14,13,16,11,12,12,12,6,4,3,4
35150054,236,13,14,9,11,22,33,24,18,13,14,9,5,12,14,9,7,2,7
35150055,240,12,12,4,4,12,19,27,19,14,16,12,13,22,21,15,9,6,3
35150056,178,13,14,8,6,12,19,20,11,6,9,13,12,8,5,5,5,4,8
35150057,211,10,11,8,11,16,19,18,16,11,12,12,11,12,14,9,7,5,9
35150058,211,12,12,7,5,14,23,19,15,7,4,9,15,19,18,11,8,5,8
35150059,449,24,27,16,25,38,39,33,24,18,24,36,31,28,22,18,22,13,11
35150060,306,11,12,10,14,18,16,16,16,12,18,25,23,23,26,20,21,12,13
35150061,434,35,30,16,25,21,38,26,25,19,20,22,22,19,26,33,18,22,17
35150062,678,7,5,18,16,15,26,12,20,6,21,33,49,55,72,91,68,60,104
35150063,267,11,12,14,8,20,19,21,20,14,20,15,22,21,16,12,8,8,6
35150064,195,8,9,9,10,11,8,8,10,10,10,14,20,16,14,12,8,8,10
35150065,236,9,11,13,11,10,12,16,13,13,18,17,20,18,14,13,14,10,4
35150066,292,10,12,19,16,22,31,27,18,14,17,18,23,23,18,11,6,4,3
35150067,320,5,10,17,9,25,36,29,17,19,16,10,17,20,18,12,20,21,19
35150068,251,8,9,7,10,41,38,24,14,10,13,16,17,19,11,3,8,2,1
35150069,315,21,12,1,9,68,70,38,18,8,12,14,11,6,8,6,3,6,4
35150070,297,19,16,6,13,32,35,19,17,14,8,5,13,11,10,3,10,13,53
35150071,240,11,10,11,5,24,43,33,18,8,13,15,16,12,8,6,4,2,1
35150072,275,8,10,18,12,17,27,29,23,19,17,17,20,23,14,7,4,4,6
35150073,210,11,12,9,7,11,13,12,16,13,15,13,17,15,12,11,8,8,7
35150074,354,14,13,9,11,17,34,25,17,20,17,17,28,26,17,16,12,15,46
35150075,209,5,4,5,6,14,11,8,6,4,4,11,8,14,22,19,25,21,22
35150076,299,20,20,12,13,22,29,22,18,21,14,11,25,18,11,16,11,8,8
35150077,328,14,13,12,12,25,29,26,17,22,24,22,28,22,18,16,10,8,10
35150078,318,16,16,11,12,19,23,21,16,19,16,15,26,21,19,20,17,15,16
35150079,310,18,16,11,11,26,46,35,18,18,18,19,24,16,11,8,6,4,5
35150080,288,21,19,13,11,19,36,29,18,18,18,17,16,12,12,8,8,7,6
35150081,215,11,6,1,4,17,36,20,8,13,14,19,16,13,16,9,7,4,1
35150082,270,10,6,1,8,15,27,26,18,7,10,11,17,25,28,21,19,8,13
35150083,339,15,8,10,9,29,33,26,13,17,16,20,20,25,16,17,23,18,24
35150084,201,13,8,5,7,16,25,23,14,11,8,11,14,15,14,8,5,3,1
